RPM, Speed, Water-temp (engine), Air-temp manifold, Batt voltage, Pot, MAP, Lambda, Gear Neautral, Oil-press, Water-temp, Oil-temp, unix-tid
 4298,  0, 35, 25,14, 10, 963,0.106250,  2,255, 21, 19,1279448260.058123
 4558,  0, 35, 25,14, 10, 949,0.106250,  2,255, 21, 19,1279448260.114195
 4558,  0, 35, 25,14, 10, 949,0.106250,  2,255, 20, 19,1279448260.170190
 4468,  0, 35, 25,14, 10, 944,0.106250,  1,255, 21, 19,1279448260.226158
 4364,  0, 35, 25,14, 10, 948,0.106250,  1,255, 21, 19,1279448260.286115
 4364,  0, 35, 25,14, 10, 948,0.106250,  1,255, 21, 19,1279448260.342189
 4280,  0, 35, 25,14, 10, 959,0.106250,  3,255, 21, 19,1279448260.398164
 4367,  0, 36, 25,14, 10, 966,0.105833,  2,255, 21, 19,1279448260.458105
 4367,  0, 36, 25,14, 10, 966,0.105833,  2,255, 21, 19,1279448260.530189
 4523,  0, 35, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448260.575126
 4523,  0, 35, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448260.634144
 4431,  0, 35, 25,14, 10, 948,0.106250,  1,255, 20, 19,1279448260.686179
 4397,  0, 35, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448260.746192
 4397,  0, 35, 25,14, 10, 951,0.106250,  1,255, 21, 19,1279448260.806131
 4492,  0, 35, 25,14, 10, 950,0.106250,  1,255, 20, 19,1279448260.859177
 4492,  0, 35, 25,14, 10, 950,0.106250,  2,255, 21, 19,1279448260.918204
 4382,  0, 35, 25,14, 10, 947,0.106250,  1,255, 21, 19,1279448260.974180
 4291,  0, 35, 25,14, 10, 954,0.106250,  2,255, 21, 19,1279448261.038181
 4291,  0, 35, 25,14, 10, 954,0.106250,  2,255, 21, 19,1279448261.094134
 4319,  0, 36, 25,14, 10, 961,0.105833,  2,255, 21, 19,1279448261.150121
 4319,  0, 35, 25,14, 10, 961,0.105833,  2,255, 21, 19,1279448261.206202
 4316,  0, 35, 25,14, 10, 963,0.105833,  3,255, 21, 19,1279448261.262153
 4319,  0, 35, 25,14, 10, 960,0.106250,  2,255, 21, 19,1279448261.318204
 4319,  0, 35, 25,14, 10, 960,0.106250,  2,255, 21, 19,1279448261.382181
 4438,  0, 35, 25,14, 10, 955,0.106250,  1,255, 21, 19,1279448261.438117
 4550,  0, 36, 25,14, 10, 953,0.106250,  2,255, 21, 19,1279448261.494162
 4550,  0, 36, 25,14, 10, 953,0.106250,  2,255, 21, 19,1279448261.554122
 4323,  0, 36, 25,14, 10, 948,0.106250,  2,255, 21, 19,1279448261.606202
 4323,  0, 36, 25,14, 10, 948,0.106250,  2,255, 20, 19,1279448261.670134
 4255,  0, 35, 25,14, 10, 953,0.106250,  2,255, 21, 19,1279448261.723180
 4255,  0, 36, 25,14, 10, 953,0.106250,  2,255, 21, 19,1279448261.782218
 4239,  0, 36, 25,14, 10, 957,0.106250,  2,255, 21, 19,1279448261.842122
 4423,  0, 35, 25,14, 10, 962,0.106250,  2,255, 21, 19,1279448261.898100
 4423,  0, 35, 25,14, 10, 962,0.106250,  2,255, 21, 19,1279448261.954190
 4555,  0, 36, 25,14, 10, 952,0.106250,  2,255, 21, 19,1279448262.014149
 4542,  0, 35, 25,14, 10, 944,0.106250,  1,255, 21, 19,1279448262.070837
 4542,  0, 35, 25,14, 10, 944,0.106250,  2,255, 21, 19,1279448262.130123
 4374,  0, 35, 25,14, 10, 952,0.106250,  2,255, 21, 19,1279448262.182198
 4374,  0, 35, 25,14, 10, 952,0.106250,  2,255, 21, 19,1279448262.242139
 4431,  0, 35, 25,14, 10, 959,0.106250,  1,255, 21, 19,1279448262.298195
 4461,  0, 35, 25,14, 10, 956,0.106250,  2,255, 21, 19,1279448262.358121
 4461,  0, 35, 25,14, 10, 956,0.106250,  2,255, 21, 19,1279448262.418122
 4464,  0, 36, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448262.470193
 4464,  0, 36, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448262.530192
 4393,  0, 36, 25,14, 10, 954,0.106250,  1,255, 21, 19,1279448262.586191
 4442,  0, 35, 25,14, 10, 960,0.106250,  2,255, 21, 19,1279448262.646143
 4442,  0, 35, 25,14, 10, 960,0.106250,  2,255, 21, 19,1279448262.702203
 4571,  0, 35, 25,14, 10, 948,0.106250,  1,255, 21, 19,1279448262.758178
 4571,  0, 36, 25,14, 10, 948,0.106250,  2,255, 21, 19,1279448262.818193
 4582,  0, 36, 25,14, 10, 942,0.106250,  2,255, 21, 19,1279448262.874191
 4291,  0, 36, 25,14, 10, 949,0.106250,  2,255, 21, 19,1279448262.930173
 4291,  0, 36, 25,14, 10, 949,0.106250,  2,255, 21, 19,1279448262.990181
 4143,  0, 36, 25,14, 10, 964,0.105833,  2,255, 21, 19,1279448263.046169
 4143,  0, 36, 25,14, 10, 964,0.105833,  2,255, 21, 19,1279448263.106147
 4045,  0, 36, 25,14, 10, 972,0.105833,  1,255, 21, 19,1279448263.174131
 4141,  0, 36, 25,14, 10, 976,0.105833,  2,255, 21, 19,1279448263.218125
 4141,  0, 36, 25,14, 10, 976,0.105833,  1,255, 21, 19,1279448263.278165
 4270,  0, 36, 25,14, 10, 969,0.106250,  2,255, 21, 19,1279448263.334169
 4270,  0, 36, 25,14, 10, 969,0.106250,  2,255, 21, 19,1279448263.398147
 4630,  0, 36, 25,14, 10, 959,0.106250,  2,255, 21, 19,1279448263.450199
 4590,  0, 36, 25,14, 10, 938,0.106250,  2,255, 21, 19,1279448263.506194
 4590,  0, 36, 25,14, 10, 938,0.106250,  2,255, 21, 19,1279448263.566142
 4404,  0, 36, 25,14, 10, 944,0.106250,  2,255, 21, 19,1279448263.626189
 4404,  0, 36, 25,14, 10, 944,0.106250,  2,255, 21, 19,1279448263.678186
 4154,  0, 36, 25,14, 10, 966,0.105833,  1,247, 21, 19,1279448263.742116
 4114,  0, 36, 25,14, 10, 970,0.105833,  1,255, 21, 19,1279448263.794191
 4114,  0, 36, 25,14, 10, 970,0.105833,  1,255, 21, 19,1279448263.855176
 4364,  0, 36, 25,14, 10, 966,0.105833,  2,255, 21, 19,1279448263.910194
 4434,  0, 37, 25,14, 10, 960,0.105833,  2,255, 21, 19,1279448263.966167
 4434,  0, 37, 25,14, 10, 960,0.106250,  2,255, 21, 19,1279448264.026190
 4507,  0, 36, 25,14, 10, 950,0.106250,  2,255, 21, 19,1279448264.082167
 4507,  0, 36, 25,14, 10, 950,0.106250,  2,255, 21, 19,1279448264.138208
 4539,  0, 37, 25,14, 10, 934,0.106250,  2,255, 21, 19,1279448264.198128
 4431,  0, 36, 25,14, 10, 945,0.106250,  2,255, 21, 19,1279448264.254204
 4431,  0, 36, 25,14, 10, 945,0.106250,  2,255, 21, 19,1279448264.314167
 4259,  0, 37, 25,14, 10, 956,0.106250,  2,255, 21, 19,1279448264.370198
 4259,  0, 37, 25,14, 10, 956,0.106250,  1,255, 21, 19,1279448264.430165
 4273,  0, 36, 25,14, 10, 965,0.105833,  1,255, 21, 19,1279448264.482167
 4249,  0, 36, 25,14, 10, 967,0.105833,  2,255, 21, 19,1279448264.542190
 4249,  0, 36, 25,14, 10, 967,0.105833,  2,255, 21, 19,1279448264.602193
 4461,  0, 37, 25,14, 10, 958,0.106250,  2,255, 21, 19,1279448264.658199
 4461,  0, 36, 25,14, 10, 958,0.106250,  2,255, 21, 19,1279448264.718135
 4642,  0, 36, 25,14, 10, 950,0.106250,  3,255, 21, 19,1279448264.786101
 4530,  0, 36, 25,14, 10, 940,0.106250,  2,255, 21, 19,1279448264.831148
 4530,  0, 36, 25,14, 10, 940,0.106250,  2,255, 21, 19,1279448264.887219
 4191,  0, 36, 25,14, 10, 957,0.106250,  1,255, 21, 19,1279448264.942191
 4330,  0, 37, 25,14, 10, 957,0.106250,  2,255, 21, 19,1279448265.002196
 4330,  0, 37, 25,14, 10, 965,0.105833,  1,255, 21, 19,1279448265.062205
 4461,  0, 36, 25,14, 10, 962,0.105833,  2,255, 21, 19,1279448265.118204
 4461,  0, 36, 25,14, 10, 962,0.105833,  2,255, 21, 19,1279448265.178122
 4587,  0, 36, 25,14, 10, 948,0.106250,  2,255, 21, 19,1279448265.230175
 4514,  0, 36, 25,14, 10, 939,0.106250,  2,255, 21, 19,1279448265.291191
 4514,  0, 36, 25,14, 10, 939,0.106250,  2,255, 21, 19,1279448265.351309
 4194,  0, 36, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448265.403214
 4194,  0, 36, 25,14, 10, 951,0.106250,  2,255, 21, 19,1279448265.463212
 4259,  0, 37, 25,14, 10, 962,0.105833,  3,255, 21, 19,1279448265.518129
 4472,  0, 36, 25,14, 10, 962,0.105833,  1,255, 21, 19,1279448265.578187
 4472,  0, 36, 25,14, 10, 957,0.106250,  2,255, 21, 19,1279448265.639204
 4510,  0, 37, 25,14, 10, 945,0.106250,  2,255, 21, 19,1279448265.695176
 4510,  0, 37, 25,14, 10, 945,0.106250,  2,255, 21, 19,1279448265.750210
 4312,  0, 36, 25,14, 10, 947,0.106250,  2,255, 21, 19,1279448265.806125
 4224,  0, 37, 25,14, 10, 961,0.106250,  2,255, 21, 19,1279448265.866191
 4224,  0, 37, 25,14, 10, 961,0.106250,  2,255, 21, 19,1279448265.923220
 4273,  0, 36, 25,14, 10, 970,0.105833,  2,255, 21, 19,1279448265.979218
 4273,  0, 36, 25,14, 10, 970,0.105833,  2,255, 21, 19,1279448266.038143
 4472,  0, 37, 25,14, 10, 962,0.105833,  2,255, 21, 19,1279448266.095220
 4770,  0, 37, 25,14, 10, 947,0.106250,  1,255, 21, 19,1279448266.154137
 4770,  0, 37, 25,14, 10, 947,0.106250,  2,255, 21, 19,1279448266.210176
 4647,  0, 36, 25,14, 10, 931,0.106250,  2,255, 21, 19,1279448266.266102
 4647,  0, 36, 25,14, 10, 931,0.106250,  2,255, 21, 19,1279448266.326205
 4319,  0, 37, 26,14, 10, 945,0.106250,  2,255, 21, 19,1279448266.383209
 4197,  0, 37, 25,14, 10, 962,0.105833,  2,255, 21, 19,1279448266.442189
 4197,  0, 37, 25,14, 10, 962,0.105833,  1,255, 21, 19,1279448266.502190
 4415,  0, 37, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448266.555211
 4438,  0, 37, 26,14, 10, 960,0.105833,  3,255, 21, 19,1279448266.615232
 4438,  0, 37, 26,14, 10, 952,0.106250,  2,255, 21, 19,1279448266.674182
 4770,  0, 37, 26,14, 10, 935,0.106250,  1,255, 21, 19,1279448266.726205
 4770,  0, 37, 26,14, 10, 935,0.106250,  1,255, 21, 19,1279448266.790116
 4534,  0, 37, 26,14, 10, 936,0.106250,  1,255, 21, 19,1279448266.843224
 4319,  0, 37, 26,14, 10, 953,0.106250,  1,255, 21, 19,1279448266.902191
 4319,  0, 37, 26,14, 10, 953,0.106250,  2,255, 21, 19,1279448266.962148
 4191,  0, 38, 26,14, 10, 959,0.105833,  2,255, 21, 19,1279448267.018119
 4191,  0, 38, 26,14, 10, 959,0.105833,  2,255, 21, 19,1279448267.074189
 4427,  0, 37, 26,14, 10, 957,0.105833,  2,255, 21, 19,1279448267.130128
 4685,  0, 37, 26,14, 10, 946,0.106250,  3,255, 21, 19,1279448267.190146
 4685,  0, 37, 26,14, 10, 946,0.106250,  2,255, 21, 19,1279448267.250125
 4530,  0, 37, 26,14, 10, 937,0.106250,  1,255, 21, 19,1279448267.306122
 4530,  0, 37, 26,14, 10, 937,0.106250,  2,255, 21, 19,1279448267.362160
 4431,  0, 38, 26,14, 10, 947,0.106250,  2,255, 21, 19,1279448267.418180
 4431,  0, 38, 26,14, 10, 947,0.106250,  1,255, 21, 19,1279448267.478144
 4177,  0, 38, 26,14, 10, 959,0.105833,  2,255, 21, 19,1279448267.534205
 4434,  0, 37, 26,14, 10, 958,0.105833,  2,255, 21, 19,1279448267.590149
 4434,  0, 37, 26,14, 10, 958,0.105833,  2,255, 21, 19,1279448267.650169
 4542,  0, 37, 26,14, 10, 951,0.105833,  2,255, 21, 19,1279448267.706199
 4582,  0, 37, 26,14, 10, 946,0.106250,  2,255, 21, 19,1279448267.766145
 4582,  0, 37, 26,14, 10, 946,0.106250,  3,255, 21, 19,1279448267.822182
 4739,  0, 37, 26,14, 10, 933,0.106250,  2,255, 21, 19,1279448267.878194
 4360,  0, 37, 26,14, 10, 933,0.106250,  2,255, 21, 19,1279448267.938130
 4360,  0, 37, 26,14, 10, 943,0.106250,  1,255, 21, 19,1279448267.991180
 4174,  0, 38, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448268.050152
 4174,  0, 38, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448268.114190
 4228,  0, 37, 26,14, 10, 961,0.105833,  2,255, 21, 19,1279448268.166210
 4228,  0, 37, 26,14, 10, 961,0.105833,  2,255, 21, 19,1279448268.222201
 4370,  0, 37, 26,14, 10, 962,0.105833,  3,255, 21, 19,1279448268.294145
 4680,  0, 38, 26,14, 10, 946,0.106250,  2,255, 21, 19,1279448268.339153
 4680,  0, 38, 26,14, 10, 946,0.106250,  2,255, 21, 19,1279448268.398129
 4685,  0, 38, 26,14, 10, 927,0.106250,  2,255, 21, 19,1279448268.455137
 4685,  0, 38, 26,14, 10, 927,0.106250,  1,255, 21, 19,1279448268.510172
 4438,  0, 38, 26,14, 10, 939,0.106250,  2,255, 21, 19,1279448268.574109
 4319,  0, 37, 26,14, 10, 953,0.106250,  1,255, 21, 19,1279448268.626208
 4319,  0, 37, 26,14, 10, 953,0.106250,  1,255, 21, 19,1279448268.686174
 4356,  0, 38, 26,14, 10, 957,0.105833,  1,255, 21, 19,1279448268.742188
 4519,  0, 37, 26,14, 10, 957,0.105833,  2,255, 21, 19,1279448268.802118
 4519,  0, 37, 26,14, 10, 948,0.106250,  2,255, 21, 19,1279448268.858199
 4671,  0, 38, 26,14, 10, 937,0.106250,  2,255, 21, 19,1279448268.914105
 4671,  0, 38, 26,14, 10, 937,0.106250,  2,255, 21, 19,1279448268.974167
 4378,  0, 38, 26,14, 10, 944,0.106250,  2,255, 21, 19,1279448269.026208
 4449,  0, 38, 26,14, 10, 956,0.105833,  2,255, 21, 19,1279448269.086225
 4449,  0, 38, 26,14, 10, 956,0.105833,  2,255, 21, 19,1279448269.146202
 4453,  0, 38, 26,14, 10, 950,0.105833,  1,255, 21, 19,1279448269.202138
 4453,  0, 38, 26,14, 10, 950,0.105833,  2,255, 21, 19,1279448269.258174
 4555,  0, 37, 26,14, 10, 945,0.106250,  2,255, 21, 19,1279448269.314195
 4558,  0, 38, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448269.374194
 4558,  0, 38, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448269.434119
 4412,  0, 37, 26,14, 10, 943,0.106250,  2,255, 21, 19,1279448269.490194
 4412,  0, 37, 26,14, 10, 943,0.106250,  2,255, 21, 19,1279448269.550195
 4389,  0, 38, 26,14, 10, 949,0.105833,  2,255, 21, 19,1279448269.602192
 4197,  0, 37, 26,14, 10, 960,0.105833,  1,255, 21, 19,1279448269.662178
 4197,  0, 37, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448269.722116
 4468,  0, 38, 26,14, 10, 965,0.105833,  2,255, 21, 19,1279448269.775221
 4468,  0, 38, 26,14, 10, 965,0.105833,  2,255, 21, 19,1279448269.834175
 4534,  0, 38, 26,14, 10, 956,0.106250,  2,255, 21, 19,1279448269.906156
 4609,  0, 38, 26,14, 10, 950,0.106250,  2,255, 21, 19,1279448269.951149
 4609,  0, 38, 26,14, 10, 950,0.106250,  2,255, 21, 19,1279448270.011219
 4655,  0, 38, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448270.063216
 4587,  0, 38, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448270.123254
 4587,  0, 38, 26,14, 10, 941,0.106250,  2,255, 21, 19,1279448270.182192
 4423,  0, 38, 26,14, 10, 951,0.106250,  2,255, 21, 19,1279448270.238722
 4423,  0, 38, 26,14, 10, 951,0.106250,  2,255, 21, 19,1279448270.294149
 4319,  0, 38, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448270.350198
 4245,  0, 39, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448270.410198
 4245,  0, 39, 26,14, 10, 960,0.105833,  3,255, 21, 19,1279448270.466208
 4434,  0, 38, 26,14, 10, 960,0.106250,  2,255, 21, 19,1279448270.522195
 4434,  0, 38, 26,14, 10, 960,0.106250,  2,255, 21, 19,1279448270.582194
 4479,  0, 38, 26,14, 10, 950,0.106250,  2,255, 21, 19,1279448270.639207
 4404,  0, 39, 26,14, 10, 950,0.106250,  3,255, 21, 19,1279448270.698128
 4404,  0, 39, 26,14, 10, 952,0.106250,  2,255, 21, 19,1279448270.758192
 4530,  0, 38, 26,14, 10, 949,0.106250,  2,255, 21, 19,1279448270.814120
 4530,  0, 38, 26,14, 10, 949,0.106250,  1,255, 21, 19,1279448270.874155
 4453,  0, 39, 26,14, 10, 948,0.106250,  1,255, 21, 19,1279448270.926192
 4574,  0, 38, 26,14, 10, 945,0.106250,  1,255, 21, 19,1279448270.986098
 4574,  0, 38, 26,14, 10, 945,0.106250,  1,255, 21, 19,1279448271.046130
 4618,  0, 39, 26,14, 10, 943,0.106250,  1,255, 21, 19,1279448271.098182
 4618,  0, 38, 26,14, 10, 943,0.106250,  2,255, 21, 19,1279448271.158189
 4519,  0, 38, 26,14, 10, 939,0.106250,  2,255, 21, 19,1279448271.214114
 4526,  0, 39, 26,14, 10, 949,0.106250,  2,255, 21, 19,1279448271.270201
 4526,  0, 39, 26,14, 10, 949,0.106250,  2,255, 21, 19,1279448271.330196
 4479,  0, 39, 26,14, 10, 949,0.106250,  2,255, 21, 19,1279448271.386205
 4479,  0, 39, 26,14, 10, 949,0.106250,  1,255, 21, 19,1279448271.446093
 4382,  0, 38, 26,14, 10, 958,0.106250,  2,255, 21, 19,1279448271.514137
 4108,  0, 39, 26,14, 10, 966,0.105833,  1,255, 21, 19,1279448271.562134
 4108,  0, 39, 26,14, 10, 966,0.105833,  2,255, 21, 19,1279448271.618164
 4327,  0, 38, 26,14, 10, 963,0.105833,  2,255, 21, 19,1279448271.674195
 4327,  0, 39, 26,14, 10, 963,0.105833,  2,255, 21, 19,1279448271.734090
 4614,  0, 39, 26,14, 10, 951,0.106250,  2,255, 21, 19,1279448271.794196
 4688,  0, 38, 26,14, 10, 941,0.106250,  2,255, 21, 19,1279448271.846193
 4688,  0, 38, 26,14, 10, 941,0.106250,  2,255, 21, 19,1279448271.906128
 4360,  0, 39, 26,14, 10, 948,0.106250,  3,255, 21, 19,1279448271.962120
 4378,  0, 38, 26,14, 10, 960,0.106250,  2,255, 21, 19,1279448272.022198
 4378,  0, 38, 26,14, 10, 960,0.105833,  2,255, 21, 19,1279448272.082125
 4397,  0, 39, 26,14, 10, 958,0.106250,  1,255, 21, 19,1279448272.134205
 4397,  0, 39, 26,14, 10, 958,0.106250,  2,255, 21, 19,1279448272.194133
 4526,  0, 38, 26,14, 10, 950,0.106250,  1,255, 21, 19,1279448272.250198
 4719,  0, 38, 26,14, 10, 937,0.106250,  3,255, 21, 19,1279448272.310127
 4719,  0, 38, 26,14, 10, 937,0.106250,  2,255, 21, 19,1279448272.366203
 4534,  0, 39, 26,14, 10, 936,0.106250,  2,255, 21, 19,1279448272.422763
 4534,  0, 39, 26,14, 10, 936,0.106250,  2,255, 21, 19,1279448272.479200
 4374,  0, 38, 26,14, 10, 950,0.105833,  2,255, 21, 19,1279448272.538128
 4374,  0, 39, 26,14, 10, 950,0.105833,  2,255, 21, 19,1279448272.598106
 4167,  0, 39, 26,14, 10, 965,0.105417,  1,255, 21, 19,1279448272.655233
 4356,  0, 38, 26,14, 10, 965,0.105417,  2,255, 21, 20,1279448272.711163
 4356,  0, 39, 26,14, 10, 965,0.105417,  1,254, 21, 19,1279448272.770137
 4419,  0, 39, 26,14, 10, 955,0.105833,  2,255, 21, 19,1279448272.823252
 4693,  0, 38, 26,14, 10, 955,0.105833,  2,255, 21, 19,1279448272.886120
 4693,  0, 38, 26,14, 10, 938,0.106250,  2,255, 21, 19,1279448272.942190
 4630,  0, 39, 26,14, 10, 939,0.106250,  3,255, 21, 19,1279448272.998182
 4419,  0, 38, 26,14, 10, 939,0.106250,  2,255, 21, 19,1279448273.058119
 4419,  0, 38, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448273.111247
 4259,  0, 38, 26,14, 10, 954,0.105833,  2,254, 21, 19,1279448273.170203
 4259,  0, 38, 26,14, 10, 954,0.105833,  1,255, 21, 20,1279448273.230203
 4323,  0, 39, 26,14, 10, 963,0.105833,  1,255, 21, 20,1279448273.282438
 4323,  0, 39, 26,14, 10, 963,0.105833,  2,255, 21, 20,1279448273.346121
 4590,  0, 39, 26,14, 10, 953,0.105833,  1,255, 21, 19,1279448273.414106
 4668,  0, 40, 26,14, 10, 932,0.106250,  2,255, 21, 19,1279448273.458191
 4668,  0, 40, 26,14, 10, 932,0.106250,  2,255, 21, 19,1279448273.515160
 4492,  0, 39, 26,14, 10, 934,0.106250,  2,255, 21, 19,1279448273.571202
 4492,  0, 39, 26,14, 10, 934,0.106250,  2,255, 21, 19,1279448273.634128
 4235,  0, 39, 26,14, 10, 952,0.106250,  2,255, 21, 19,1279448273.690190
 4291,  0, 39, 26,14, 10, 964,0.105417,  3,255, 21, 20,1279448273.746204
 4291,  0, 39, 26,14, 10, 964,0.105417,  2,255, 21, 20,1279448273.806127
 4530,  0, 39, 26,14, 10, 958,0.105833,  1,255, 21, 20,1279448273.862193
 4622,  0, 40, 26,14, 10, 958,0.105833,  2,255, 21, 20,1279448273.918174
 4622,  0, 40, 26,14, 10, 945,0.106250,  2,255, 21, 19,1279448273.978190
 4472,  0, 39, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448274.038203
 4472,  0, 39, 26,14, 10, 942,0.106250,  2,255, 21, 19,1279448274.090205
 4542,  0, 40, 26,14, 10, 947,0.105833,  2,255, 21, 20,1279448274.146192
 4590,  0, 39, 26,14, 10, 946,0.105833,  2,255, 21, 20,1279448274.206159
 4590,  0, 39, 26,14, 10, 946,0.105833,  2,255, 21, 20,1279448274.266177
 4574,  0, 40, 26,14, 10, 951,0.105833,  2,255, 21, 20,1279448274.322190
 4574,  0, 40, 26,14, 10, 951,0.105833,  2,255, 21, 20,1279448274.382126
 4382,  0, 39, 26,14, 10, 951,0.105833,  2,255, 21, 20,1279448274.434757
 4546,  0, 39, 26,14, 10, 949,0.106250,  1,255, 21, 20,1279448274.495172
 4546,  0, 39, 26,14, 10, 949,0.106250,  2,255, 21, 20,1279448274.554122
 4519,  0, 40, 26,14, 10, 947,0.106250,  3,255, 21, 20,1279448274.610129
 4519,  0, 40, 26,14, 10, 947,0.106250,  2,255, 21, 20,1279448274.666197
 4510,  0, 39, 26,14, 10, 947,0.106250,  2,255, 21, 20,1279448274.722203
 4507,  0, 40, 26,14, 10, 949,0.106250,  2,255, 21, 20,1279448274.782193
 4507,  0, 40, 26,14, 10, 949,0.106250,  2,255, 21, 20,1279448274.839241
 4503,  0, 39, 26,14, 10, 943,0.106250,  2,255, 21, 20,1279448274.898108
 4503,  0, 40, 26,14, 10, 943,0.106250,  2,255, 21, 20,1279448274.954186
 4252,  0, 40, 26,14, 10, 955,0.106250,  1,255, 21, 20,1279448275.026140
 4211,  0, 39, 26,14, 10, 959,0.105833,  1,255, 21, 20,1279448275.071099
 4211,  0, 39, 26,14, 10, 959,0.105833,  2,255, 21, 20,1279448275.126203
 4514,  0, 39, 26,14, 10, 953,0.105833,  2,255, 21, 20,1279448275.183207
 4555,  0, 39, 26,14, 10, 953,0.105833,  2,255, 21, 20,1279448275.242191
 4555,  0, 39, 26,14, 10, 942,0.106250,  2,255, 21, 20,1279448275.302193
 4468,  0, 39, 26,14, 10, 942,0.106250,  2,253, 21, 20,1279448275.355221
 4468,  0, 39, 26,14, 10, 942,0.106250,  2,255, 21, 20,1279448275.414218
 4574,  0, 40, 26,14, 10, 945,0.106250,  2,255, 21, 20,1279448275.471206
 4663,  0, 39, 26,14, 10, 936,0.106250,  2,255, 21, 20,1279448275.530202
 4663,  0, 39, 26,14, 10, 936,0.106250,  1,255, 21, 20,1279448275.590191
 4453,  0, 40, 27,14, 10, 947,0.106250,  2,255, 21, 20,1279448275.646191
 4453,  0, 40, 27,14, 10, 947,0.106250,  1,255, 21, 20,1279448275.702143
 4235,  0, 39, 26,14, 10, 958,0.106250,  2,255, 21, 20,1279448275.758192
 4393,  0, 40, 27,14, 10, 958,0.106250,  3,255, 21, 20,1279448275.818170
 4393,  0, 40, 27,14, 10, 966,0.105833,  2,255, 21, 20,1279448275.878140
 4539,  0, 39, 27,14, 10, 958,0.105833,  2,255, 21, 20,1279448275.934117
 4539,  0, 39, 27,14, 10, 958,0.105833,  2,255, 21, 20,1279448275.990255
 4688,  0, 40, 27,14, 10, 948,0.106250,  2,255, 21, 20,1279448276.046225
 4546,  0, 40, 27,14, 10, 936,0.106250,  2,255, 21, 20,1279448276.106191
 4546,  0, 40, 27,14, 10, 936,0.106250,  2,255, 21, 20,1279448276.162203
 4571,  0, 39, 27,14, 10, 948,0.106250,  1,255, 21, 20,1279448276.226201
 4571,  0, 40, 27,14, 10, 948,0.106250,  2,255, 21, 20,1279448276.278204
 4461,  0, 40, 27,14, 10, 945,0.106250,  1,255, 21, 20,1279448276.334129
 4370,  0, 40, 27,14, 10, 953,0.106250,  2,255, 21, 20,1279448276.390199
 4370,  0, 40, 27,14, 10, 953,0.106250,  2,255, 21, 20,1279448276.454120
 4634,  0, 40, 27,14, 10, 949,0.106250,  3,255, 21, 20,1279448276.514119
 4507,  0, 40, 27,14, 10, 949,0.106250,  2,254, 21, 20,1279448276.567233
 4507,  0, 40, 27,14, 10, 939,0.106250,  2,255, 21, 20,1279448276.634101
 4308,  0, 40, 27,14, 10, 958,0.106250,  2,255, 21, 20,1279448276.679175
 4308,  0, 40, 27,14, 10, 958,0.106250,  2,255, 21, 20,1279448276.738192
 4273,  0, 40, 27,14, 10, 961,0.105833,  2,255, 21, 20,1279448276.795212
 4273,  0, 40, 27,14, 10, 961,0.105833,  2,255, 21, 20,1279448276.854094
 4590,  0, 40, 27,14, 10, 954,0.106250,  2,255, 21, 20,1279448276.914115
 4622,  0, 41, 27,14, 10, 945,0.106250,  2,255, 21, 20,1279448276.966191
 4622,  0, 41, 27,14, 10, 945,0.106250,  2,255, 21, 20,1279448277.027187
 4539,  0, 40, 27,14, 10, 942,0.106250,  2,255, 21, 20,1279448277.083210
 4539,  0, 40, 27,14, 10, 942,0.106250,  2,251, 21, 20,1279448277.138206
 4534,  0, 40, 27,14, 10, 943,0.106250,  2,255, 21, 20,1279448277.202124
 4634,  0, 40, 27,14, 10, 943,0.106250,  2,255, 21, 20,1279448277.254170
 4634,  0, 40, 27,14, 10, 943,0.106250,  2,255, 21, 20,1279448277.314169
 4266,  0, 41, 27,14, 10, 950,0.106250,  1,255, 21, 20,1279448277.370193
 4207,  0, 40, 27,14, 10, 964,0.105833,  1,250, 21, 20,1279448277.430132
 4207,  0, 40, 27,14, 10, 964,0.105833,  2,254, 21, 20,1279448277.486183
 4356,  0, 40, 27,14, 10, 967,0.105833,  2,255, 21, 20,1279448277.542182
 4356,  0, 40, 27,14, 10, 967,0.105833,  2,255, 21, 20,1279448277.602137
